Tarih,Kumaş Kodu,Kalite Adı,Desen Adı,Varyant No,Firma Adı,Firma Ülkesi,Hammadde Kodu,Renk Adı,İplik Tipi,Kalite Tipi,Çözgü Adı,Kalite Grubu,Tezgah Kodu,İş Emri No,Proses Kodu,Sipariş No,Kumaş Grubu,İhtiyaç Kg
2024-09-03,2528-A4REK-A6-SD3905-74A633,KOSEM-A6,KOSEM BR 206,74A633,MECAM,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KARKREK 2400 TEL,2400 CLAS,S170,1721793,PP-89Y,MECAM_00020,Jakarlı,2.948
2024-09-03,2528-H5RH-M1420R2-N700,KOSEM-H,KOSEM 08-2,N700,DE LEO,USA,FRM 0003 004,KREM,ATKI,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S035,1721380,K89YBB,LEO_06690,Jakarlı,9.13
2024-09-03,2528-H5RH-M1420R2-N700,KOSEM-H,KOSEM 08-2,N700,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S035,1721380,K89YBB,LEO_06690,Jakarlı,19.653
2024-09-03,2528-U4RCM-F-SD3911/1-74A6,ELFA.KOSEM-U,ELFA.KOSEM HX 205,74A6,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KARKREK 2400 TEL,2400 CLAS,S170,1721792,PP-89YTFR,BRUTEX_05633_2K,Jakarlı,0.983
2024-09-03,48127-L21EK-SD3417/1-X10A6,STRONG-L,STRONG 06-1,X10A6,ACTONA POLAND,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S102,1721650,PP-K89Y,SITS_01807,Jakarlı,70.4
2024-09-03,48127-L21EK-SD3417/1-X10Q3,STRONG-L,STRONG 06-1,X10Q3,VILMERS UAB,LITHUANIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S098,1721048,PP-K89Y,LITSO_01574,Jakarlı,26.4
2024-09-03,4974-N3RP9-SG8309/3-10A3-1,GINA-N,GINA 22-1,10A3-1,MAYER FABRICS,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S086,1721784,03FFBB,MAYFAB_00374,Jakarlı,32.2
2024-09-04,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1722981,14-04SL,FLE_01697,Armürlü,531.488
2024-09-04,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,a25,1721823,14-04SL,FLE_01696,Armürlü,106.298
2024-09-04,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1722981,14-04SL,FLE_01697,Armürlü,467.077
2024-09-04,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,a25,1721823,14-04SL,FLE_01696,Armürlü,93.415
2024-09-04,1803-R3G-R3-EL-M1457/4-T4L5,EL.KING-R3,EL.KING 02,T4L5,GB GRUP,SPAIN,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1721825,D14,GBGRUP_00334,Armürlü,28.025
2024-09-04,1812-S21EN-M4278-Z774,RCQ.MALTA-S,RCQ.MALTA 02,Z774,KETS STOK SERVİS,TURKEY,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KARANFİL 1860 TEL,1800,S144,1722496,41,KSS_02424,Armürlü,19.592
2024-09-04,1812-S21EN-M4278-Z774,RCQ.MALTA-S,RCQ.MALTA 02,Z774,LARAMOB TEXTILE,IRAN,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KARANFİL 1860 TEL,1800,S144,1722497,41,LAR_00092,Armürlü,107.852
2024-09-04,2528-A4REK-A2-SD3664/1-N7B8,KOSEM-A2,KOSEM BR 208,N7B8,MECAM,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S035,1721381,PP-89Y,MECAM_00020,Jakarlı,4.913
2024-09-04,48082-122-FY2962-BM01001,CELLINI-A,CELLINI 01,BM01001,BRÜHL&SIPPOLD GMBH,GERMANY,FRM 0003 004,KREM,ÇÖZGÜ,CEROTEX FASON,FRM/KREM BONE,4800 CLAS,S102,1721651,59Y,BRUX_00050,Dedektörlü,8.8
2024-09-04,48127-L21EK-SD3417/1-X10V3,STRONG-L,STRONG 06-1,X10V3,ACTONA POLAND,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S102,1721652,PP-K89Y,SITS_01807,Jakarlı,61.6
2024-09-04,4974-N3RP9-SG8309/3-1010,GINA-N,GINA 22-1,1010,MAYER FABRICS,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S086,1721785,03FFBB,MAYFAB_00377,Jakarlı,23.1
2024-09-04,4974-N3RP9-SG8309/3-10H2,GINA-N,GINA 22-1,10H2,MAYER FABRICS,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S086,1721786,03FFBB,MAYFAB_00377,Jakarlı,23.1
2024-09-04,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK02,1722905,ON-CLASSIC,KZLK_00501,Kadife,851.658
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1721826,14-04SL,FLE_01696,Armürlü,172.156
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1722989,14-04SL,FLE_01696,Armürlü,327.444
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,a25,1721824,14-04SL,FLE_01697,Armürlü,425.19
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1721826,14-04SL,FLE_01696,Armürlü,151.292
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1722989,14-04SL,FLE_01696,Armürlü,287.76
2024-09-05,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,a25,1721824,14-04SL,FLE_01697,Armürlü,373.662
2024-09-05,1812-L21EN-L8-SD4306/2-7491,RCQ.MALTA-L8,RCQ.MALTA HT 130,7491,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723411,PP-89Y,KETS24-472-001,Jakarlı,0.759
2024-09-05,1812-L21EN-L8-SD7219/1-7491,RCQ.MALTA-L8,RCQ.MALTA HT 129,7491,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723410,PP-89Y,KETS24-471-001,Jakarlı,0.759
2024-09-05,1812-L21EN-L9-SD7218-7491,RCQ.MALTA-L9,RCQ.MALTA HT 128,7491,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723409,PP-89Y,KETS24-470-001,Jakarlı,0.759
2024-09-05,1812-L41FA-L2-SD8114-74B8E3,RCQ.MALTA-L2,RCQ.MALTA XB 107,74B8E3,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723172,PP-89Y,KETS24-425-001,Jakarlı,0.759
2024-09-05,1812-L41FA-L3-SD8115-74B8E3,RCQ.MALTA-L3,RCQ.MALTA XB 108,74B8E3,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723173,PP-89Y,KETS24-426-001,Jakarlı,0.759
2024-09-05,1812-L41FA-L4-SD8116-74B8E3,RCQ.MALTA-L4,RCQ.MALTA XB 109,74B8E3,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723174,PP-06X,KETS24-427-001,Jakarlı,0.759
2024-09-05,1812-L41FA-L5-SD8016X1-74B8E3,RCQ.MALTA-L5,RCQ.MALTA XB 110,74B8E3,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723175,PP-89Y,KETS24-428-001,Jakarlı,0.759
2024-09-05,1812-M21EN-M4-M1456X/27-7491,RCQ.MALTA-M4,RCQ.MALTA HT 131,7491,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723412,PP-89Y,KETS24-474-001,Jakarlı,0.759
2024-09-05,1812-M21EN-M4-M4278/5-7491,RCQ.MALTA-M4,RCQ.MALTA HT 132,7491,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723413,PP-89Y,KETS24-475-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R120-SD8122-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 127,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723165,PP-89Y,KETS24-418-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R120-SD8124-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 128,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723166,PP-89Y,KETS24-419-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R120-SD8126-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 129,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723167,PP-89Y,KETS24-420-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R120-SD8131-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 130,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723168,PP-89Y,KETS24-421-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R120-SD8132-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 131,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723169,PP-89Y,KETS24-422-001,Jakarlı,0.759
2024-09-05,1812-R4FD-R149-SD8130-74CE44,RCQ.MALTA-R149,RCQ.MALTA QM 126,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723164,PP-89Y,KETS24-417-001,Jakarlı,0.759
2024-09-05,1812-R6FD-R120-SD8125-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 133,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723171,PP-89Y,KETS24-424-001,Jakarlı,0.759
2024-09-05,1812-R6FD-R120-SD8128-74CE44,RCQ.MALTA-R120,RCQ.MALTA QM 132,74CE44,TEST VE TESPIT,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723170,PP-89Y,KETS24-423-001,Jakarlı,0.759
2024-09-05,1812-S21EN-M4278-7410,RCQ.MALTA-S,RCQ.MALTA 02,7410,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722507,PP-59X,BRUTEX_05657,Armürlü,52.932
2024-09-05,1812-T21EN-M4493-5874,RCQ.MALTA-T,RCQ.MALTA 36,5874,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/ANTEP YESILI 1860 TEL,1800,S056,1722907,PP-59X,BRUTEX_05657,Jakarlı,21.082
2024-09-05,1812-T21EN-M4493-5874,RCQ.MALTA-T,RCQ.MALTA 36,5874,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/ANTEP YESILI 1860 TEL,1800,S056,1723069,PP-59X,BRUTEX_05657,Jakarlı,32.794
2024-09-05,1812-T21EN-SD3213-7474,RCQ.MALTA-T,RCQ.MALTA 35,7474,PERSAN  A.S.,TURKEY,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722848,PP-59X,PRS_01665,Jakarlı,26.938
2024-09-05,1812-T21EN-SD3213-7474,RCQ.MALTA-T,RCQ.MALTA 35,7474,PERSAN  A.S.,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722848,PP-59X,PRS_01665,Jakarlı,26.466
2024-09-05,4974-G3RP9-SG8041/1-10H5-2,GINA-G,GINA 10,10H5-2,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S086,1721787,K03,WAR-A_01955,Jakarlı,55.0
2024-09-05,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK07,1723588,ON-CLASSIC,KZLK_00501,Kadife,851.658
2024-09-06,1812-B21FA-B2-M4089/1-74E4,RCQ.MALTA-B2,RCQ.MALTA XB 101,74E4,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722509,PP-89Y,WAR-A_01953,Jakarlı,26.466
2024-09-06,1812-B2FC-B4-M4842/1-74F9,RCQ.MALTA-B4,RCQ.MALTA BC 114,74F9,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722508,PP-89Y,BRUTEX_05657,Jakarlı,23.014
2024-09-06,1812-B2FC-B4-M4842/1-74F9,RCQ.MALTA-B4,RCQ.MALTA BC 114,74F9,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1723447,PP-89Y,BRUTEX_05657,Jakarlı,30.148
2024-09-06,1812-D31FC-D1-SD4293-7444,RCQ.MALTA-D1,RCQ.MALTA BC 108,7444,HOEPKE,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722850,PP-89Y,HPK_04262,Jakarlı,20.712
2024-09-06,1812-D31FC-D1-SD4293-7444,RCQ.MALTA-D1,RCQ.MALTA BC 108,7444,HOEPKE,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1723448,PP-89Y,HPK_04262,Jakarlı,5.753
2024-09-06,1812-D41GC-D6-M5069-74G1,RCQ.MALTA-D6,RCQ.MALTA HX 322,74G1,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722937,PP-89Y,JABJ_01432,Jakarlı,26.466
2024-09-06,1812-R31FD-R169-M5594X2-747400,RCQ.MALTA-R169,RCQ.MALTA QM 120,747400,MAHARAM,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723405,PP-89Y,MHRM_00084,Jakarlı,5.063
2024-09-06,1812-R31GC-R66-M4851X2-74R8,RCQ.MALTA-R66,RCQ.MALTA HX 187,74R8,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722851,PP-59X,FRO_00215,Jakarlı,60.756
2024-09-06,1812-R7FD-R11-BS-SD4592-74N7G1-1,RCQ.MALTA-R11-BS,RCQ.MALTA MX 115,74N7G1-1,SILK CRAFTS,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722849,PP-89YBB-S,SILKCRAFTS_00090,Jakarlı,25.315
2024-09-06,2528-A4REK-A5-BB-SD4079-N7CE,KOSEM-A5-BB,KOSEM BA 204,N7CE,KRAVET,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S033,1722843,PP-89YBB,KRVT_01400,Jakarlı,13.856
2024-09-06,2528-H5RH-M1420R2-N774,KOSEM-H,KOSEM 08-2,N774,P/KAUFMANN,USA,FRM 0003 004,KREM,ATKI,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S033,1722844,K89Y,PKAUF_00199,Jakarlı,4.793
2024-09-06,2528-H5RH-M1420R2-N774,KOSEM-H,KOSEM 08-2,N774,P/KAUFMANN,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KUKOKRE 2400 TEL,2400 CLAS,S033,1722844,K89Y,PKAUF_00199,Jakarlı,10.318
2024-09-06,2900-K51P9-SG8815/1-561090,MUDO-K,MUDO 38,561090,LINWOOD FABRIC COMPANY LTD,UK,FRM 0003 004,KREM,ATKI,SATEN,RCPVL F1002/SAMUR 2400 TEL,2400 CLAS,S120,1722535,89YTFR-1,LINW_00372,Jakarlı,12.782
2024-09-06,48101-A21BK-E6530/15-X10R1,ANGOLA-A,ANGOLA 01,X10R1,DOLCEVITA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S083,1722791,89YTF-5,DOL_00393,Jakarlı,44.0
2024-09-06,48138-L31EH-P8163-X106553,ANGEL-L,ANGEL XP 406,X106553,ARTELL S.A de C.V,MEXICO,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S084,1722614,PP-K89Y,ARTL_00683,Jakarlı,9.9
2024-09-06,48138-L31EH-P8163-X106553,ANGEL-L,ANGEL XP 406,X106553,ARTELL S.A de C.V,MEXICO,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S084,1722615,PP-89Y,ARTL_00684,Jakarlı,19.8
2024-09-06,4974-A3RP9-EL-M0484X2R12-R110,EL.GINA-A,EL.GINA 01-1,R110,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/BONE,4800 CLAS,S080,1722605,DK213,BRUTEX_05672,Jakarlı,31.955
2024-09-06,4974-F3RP9-TF-P605-1R4/2-Q1033,GINA-F-TF,GINA 04FT-1,Q1033,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S085,1723099,K03TF-3,WAR-A_01960,Jakarlı,54.0
2024-09-06,4974-R3RP9-R2-M2411X1-10M2,GINA-R2,GINA 40,10M2,COLEFAX AND FOWLER,UK,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S086,1722793,K241,COLEFAX_00240,Jakarlı,22.0
2024-09-08,4956-F3RM-E4429/16-R1A2,STELLA-F,STELLA 06,R1A2,DESIGNTEX,USA,FRM 0003 004,KREM,ATKI,SATEN,FRMRM/BONE,4800 CLAS,s088,1724156,K03FFBB,DSTXEK_03080,Jakarlı,13.613
2024-09-09,1803-R31G-R1-M1457-J7Q7,KING-R1,KING 01,J7Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/ZEBRA 1860 TEL,1800 CLASS,A27,1722774,14-04SL,FLE_01695,Armürlü,382.672
2024-09-09,1812-B21FA-B2-M4089/1-7492,RCQ.MALTA-B2,RCQ.MALTA XB 101,7492,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722939,PP-89Y,WAR-A_01957,Jakarlı,26.466
2024-09-09,1812-D31FC-D1-SD4048-7468,RCQ.MALTA-D1,RCQ.MALTA BC 104,7468,FABBRI,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722900,PP-89Y,FBR_01255,Jakarlı,31.759
2024-09-09,1812-D41GC-D6-SD4310-74R8,RCQ.MALTA-D6,RCQ.MALTA HX 104,74R8,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722510,PP-89Y,JABJ_01431,Jakarlı,26.466
2024-09-09,1812-R21FB-R49-SD5299-74A2,RCQ.MALTA-R49,RCQ.MALTA MX 156,74A2,HOEPKE,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722511,PP-89Y,HPK_04264,Jakarlı,25.315
2024-09-09,1812-R7FD-R21-SD4683-741068,RCQ.MALTA-R21,RCQ.MALTA HX 119,741068,MERCIS,SLOVENIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722938,PP-89Y,MER_01424,Jakarlı,50.63
2024-09-09,1822-E21GM-E6-SD4070/1-H274,RCQ.MALTA-E6,RCQ.MALTA HX 125,H274,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/FILIZI YESIL 1860 TEL,1800,S141,1722931,PP-59X,BRUTEX_05679,Jakarlı,46.85
2024-09-09,48101-E3RBK-M0484X2R72-X1010,ANGOLA-E,ANGOLA 05-1,X1010,MCA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S083,1722792,K59X,MCA_02625,Jakarlı,132.0
2024-09-09,48127-L21EK-SD3417/1-X10A6,STRONG-L,STRONG 06-1,X10A6,ACTONA POLAND,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S084,1722617,PP-K89Y,SITS_01809,Jakarlı,26.4
2024-09-09,48138-L31EH-P8163-X107382,ANGEL-L,ANGEL XP 406,X107382,P/KAUFMANN,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S084,1722616,PP-K89YBB,PKAUF_00195,Jakarlı,46.2
2024-09-09,4974-F3RP9-TF-P605-1R4/2-Q1033,GINA-F-TF,GINA 04FT-1,Q1033,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S085,1722619,K03TF-3,WAR-A_01960,Jakarlı,101.2
2024-09-10,1812-B21FA-B2-M4089/1-74P2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74P2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722940,PP-89Y,WAR-A_01957,Jakarlı,14.959
2024-09-10,1812-B21FA-B2-M4089/1-74P2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74P2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1723915,PP-89Y,WAR-A_01957,Jakarlı,11.507
2024-09-10,1812-B21FC-B4-M4508/1-74A4,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A4,DLTOPTEKS BERNHARDT,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722941,PP-89Y,DLTOPBERN_00226,Jakarlı,13.233
2024-09-10,1812-D31FC-D1-BS-SD4296-7468,RCQ.MALTA-D1-BS,RCQ.MALTA BC 109,7468,SILK CRAFTS,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1722942,PP-89YBB-S,SILKCRAFTS_00093,Jakarlı,26.466
2024-09-10,1812-D31FC-D1-SD4048-74Z7,RCQ.MALTA-D1,RCQ.MALTA BC 104,74Z7,FABBRI,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S143,1722512,PP-89Y,FBR_01255,Jakarlı,10.356
2024-09-10,1812-D31FC-D1-SD4296-7410,RCQ.MALTA-D1,RCQ.MALTA BC 109,7410,QUAKER,BRAZIL,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1722901,PP-89Y,QUAK_00874,Jakarlı,39.699
2024-09-10,48068-123-FY812-BM01517,TAYCAN-A,TAYCAN 01,BM01517,CHEMA TEKSTIL,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,CEROTEX FASON,FRM/KREM BONE,4800 CLAS,S084,1723904,03,CHMT_00063,Jakarlı,44.0
2024-09-10,48127-B21EK-B6-SD3417/3-X10A6,XHF.STRONG-B6,STRONG 06KC,X10A6,ACTONA POLAND,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S084,1723902,PP-06XFR-1,SITS_01805,Jakarlı,29.7
